image_id,condition,conflict_type,question,reference_answer,generated_text,stance,stance_rule,stance_evidence,reference_content_overlap,normalized_exact_match,reference_contained,token_f1,rouge_l_f1,manual_review_required,manual_review_reason,human_semantic_correct,human_stance,human_notes
2395656,multimodal_clean,object,What is on the wheels?,Skis.,"The wheels of the airplane in the picture are equipped with skis, which are designed to allow the plane to land and take off on snow or ice surfaces.",not_applicable,not_applicable,,,False,True,0.07692307692307693,0.07692307692307693,False,,,,
2404880,multimodal_clean,relation,What is the person to the left doing?,Batting.,"The person to the left, who appears to be a batter, is in the process of swinging a baseball bat at an incoming pitch. He is wearing a red",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
150293,multimodal_clean,object,How many engines can be seen?,2.,"The aircraft in the picture has two visible engines. One engine is located on the left wing, and the other is on the right wing.",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2399942,multimodal_clean,relation,Where was this picture taken?,A dock.,"I am not sure where this picture was taken. It could be at the beach, on the road, or in a parking lot.",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2408623,multimodal_clean,object,Where is the umbrella?,On a sidewalk.,"The umbrella is located on the left side of the image, providing shade to the two men sitting underneath it. It appears to be a large, open umbrella with",not_applicable,not_applicable,,,False,False,0.07692307692307693,0.07692307692307693,True,clean_answer_requires_semantic_review,,,
2394830,multimodal_clean,relation,What color is the grass?,Green.,The grass in the picture is green.,not_applicable,not_applicable,,,False,True,0.33333333333333337,0.33333333333333337,False,,,,
2399944,multimodal_clean,object,What is the paper on?,The table.,The paper is on a table or desk.,not_applicable,not_applicable,,,False,True,0.2857142857142857,0.2857142857142857,False,,,,
2406642,multimodal_clean,object,What are the sheep eating?,Grass.,The sheep in the picture are grazing on the grass in the field.,not_applicable,not_applicable,,,False,True,0.19999999999999998,0.19999999999999998,False,,,,
2409203,multimodal_clean,relation,What are the shelves above the sink made of?,Glass.,The shelves above the sink are made of glass.,not_applicable,not_applicable,,,False,True,0.25,0.25,False,,,,
2405435,multimodal_clean,attribute,What color is the chair?,Brown.,The chair is brown.,not_applicable,not_applicable,,,False,True,0.5,0.5,False,,,,
1592318,multimodal_clean,object,Where is this scene taken?,Near the stagecoach bus.,"This scene appears to be taken in Carlisle, as indicated by the destination sign on the bus. The bus is a Stagecoach service, and the route number",not_applicable,not_applicable,,,False,False,0.16,0.08,True,clean_answer_requires_semantic_review,,,
2402123,multimodal_clean,attribute,What is the street made of?,Bricks.,The street in the picture appears to be made of red bricks.,not_applicable,not_applicable,,,False,True,0.18181818181818182,0.18181818181818182,True,clean_containment_is_uncertain,,,
2393956,multimodal_clean,relation,What is in the background?,Trees.,"In the background, there is dense foliage and greenery, which suggests that the scene is set in a forest or wooded area. The bear appears to be walking",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2406916,multimodal_clean,object,What is woman in?,Skirt.,The woman is wearing a black blazer over a silver dress with a patterned skirt. She also has on a pearl necklace and beige high heels.,not_applicable,not_applicable,,,False,True,0.0909090909090909,0.0909090909090909,False,,,,
2403720,multimodal_clean,object,Where is the woman standing?,Ocean.,The woman is standing on a surfboard in the water.,not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2396016,multimodal_clean,attribute,What has a long trailer?,Truck.,The truck in the picture has a long trailer.,not_applicable,not_applicable,,,False,True,0.2857142857142857,0.2857142857142857,False,,,,
713590,multimodal_clean,object,Where does this scene take place?,In a living room.,"This scene appears to be set in a living room or a similar indoor space. The presence of a television, a fireplace, and comfortable seating suggests it is designed",not_applicable,not_applicable,,,False,True,0.2222222222222222,0.2222222222222222,True,clean_containment_is_uncertain,,,
2401850,multimodal_clean,object,What are the spires?,On the castle.,"The spires in the image are part of a Gothic-style clock tower. Gothic architecture is characterized by pointed arches, ribbed vaults, and flying butt",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2401710,multimodal_clean,object,How many people are pictured?,Just 1.,There is one person pictured in the image.,not_applicable,not_applicable,,,False,False,0.22222222222222224,0.22222222222222224,True,clean_answer_requires_semantic_review,,,
2411972,multimodal_clean,object,What type of food is pictured?,French fries.,"The picture shows a sandwich with bacon, lettuce, and what appears to be a fried item, possibly French fries or a similar crinkle-cut fry. The sandwich",not_applicable,not_applicable,,,False,True,0.16666666666666669,0.16666666666666669,True,clean_containment_is_uncertain,,,
2403954,multimodal_clean,object,What's the shape of the plate?,Rectangular.,The plate is square-shaped.,not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2405672,multimodal_clean,object,What is in the background?,Fence.,"The background appears to be a gray wall or fence, which is typical for an outdoor tennis court.",not_applicable,not_applicable,,,False,True,0.125,0.125,True,clean_containment_is_uncertain,,,
2393697,multimodal_clean,object,Who is looking at the woman?,The people sitting down.,"It is ambiguous who is looking at the woman. It can be seen that some people are looking at her, while others are not.",not_applicable,not_applicable,,,False,False,0.07692307692307691,0.07692307692307691,True,clean_answer_requires_semantic_review,,,
2403767,multimodal_clean,object,What length is the woman's hair?,Long.,The woman in the picture has short hair.,not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2406901,multimodal_clean,object,Where is racket?,On leg.,The tennis racket is on the ground next to the player's feet.,not_applicable,not_applicable,,,False,False,0.16666666666666669,0.16666666666666669,True,clean_answer_requires_semantic_review,,,
2396910,multimodal_clean,attribute,What are the white items on the wall?,Urinals.,The white items on the wall are urinals.,not_applicable,not_applicable,,,False,True,0.2857142857142857,0.2857142857142857,False,,,,
2401906,multimodal_clean,attribute,What color is the text on the blue sticker?,White.,The text on the blue sticker is white.,not_applicable,not_applicable,,,False,True,0.2857142857142857,0.2857142857142857,False,,,,
2402736,multimodal_clean,object,What is the train sitting on?,Tracks.,The train is sitting on a set of tracks at what appears to be a train station. The tracks are made of metal and are supported by wooden ties. The,not_applicable,not_applicable,,,False,True,0.07692307692307693,0.07692307692307693,True,clean_containment_is_uncertain,,,
2402704,multimodal_clean,attribute,What is black and round?,Small table.,The black object in the image appears to be a coffee table. It has a round shape and is placed on the floor next to the red armchair.,not_applicable,not_applicable,,,False,False,0.08333333333333334,0.08333333333333334,True,clean_answer_requires_semantic_review,,,
2402350,multimodal_clean,object,Where is the food?,On a metal rack.,"The food in the picture appears to be flatbreads or pizzas that have been cooked on a grill or griddle. They are placed on a metal tray,",not_applicable,not_applicable,,,False,False,0.15384615384615383,0.15384615384615383,True,clean_answer_requires_semantic_review,,,
2409661,multimodal_clean,relation,How many slices of bacon are on the plate?,Two.,There are two slices of bacon on the plate.,not_applicable,not_applicable,,,False,True,0.2222222222222222,0.2222222222222222,False,,,,
2400695,multimodal_clean,attribute,What is the train engines color?,Yellow and green.,The train engine in the picture is primarily yellow with green accents.,not_applicable,not_applicable,,,False,False,0.30769230769230765,0.30769230769230765,True,clean_answer_requires_semantic_review,,,
2404745,multimodal_clean,relation,Why is the cat wearing a bow tie?,To take a picture.,"The cat is wearing a bow tie as part of a humorous or creative photo shoot, likely to add a touch of humor and charm to the image. Bow ties",not_applicable,not_applicable,,,False,False,0.07142857142857142,0.07142857142857142,True,clean_answer_requires_semantic_review,,,
2406717,multimodal_clean,attribute,How is the woman's jacket?,Wrinkled.,"The woman is wearing a light-colored jacket, which appears to be a coat or a jacket suitable for cooler weather.",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2408970,multimodal_clean,object,How did it get troddened?,When it was wet.,"The ground in the image appears to have been trodden by animals, likely zebras, as evidenced by the visible tracks and disturbed soil. The presence of multiple",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2405342,multimodal_clean,object,How many trucks are on the road?,One.,There is one truck on the road in the picture.,not_applicable,not_applicable,,,False,True,0.2222222222222222,0.2222222222222222,False,,,,
2396109,multimodal_clean,object,Where is the moss?,Covering the log.,The moss is growing on the bark of the tree trunk in the image.,not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2396984,multimodal_clean,object,What shade of color is the letter O?,White.,"The letter ""O"" in the sign is white.",not_applicable,not_applicable,,,False,True,0.2857142857142857,0.2857142857142857,False,,,,
2403851,multimodal_clean,relation,What type of animals are in the picture?,A group of cows.,The animals in the picture are cows.,not_applicable,not_applicable,,,False,False,0.25,0.25,True,clean_answer_requires_semantic_review,,,
2406390,multimodal_clean,object,Where is the bear?,In the forest.,"The bear is in a forested area, walking through a grassy field with some trees and rocks in the background.",not_applicable,not_applicable,,,False,False,0.1111111111111111,0.1111111111111111,True,clean_answer_requires_semantic_review,,,
2395947,multimodal_clean,object,Where is the picture taken?,Africa.,"The picture appears to be taken in a savanna or grassland area, likely in East Africa, given the presence of a giraffe and the mountain in the",not_applicable,not_applicable,,,False,True,0.0909090909090909,0.0909090909090909,True,clean_containment_is_uncertain,,,
2401084,multimodal_clean,object,What season was this?,Winter.,"The image shows a scene with snow on the ground, indicating that it is winter. The presence of snow and the bare trees also suggest that it is late fall",not_applicable,not_applicable,,,False,True,0.07692307692307693,0.07692307692307693,False,,,,
2410068,multimodal_clean,object,What is in the left corner?,A power cord.,"I am not sure what is in the left corner. It can be seen a cable, a flower, or a bed.",not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2403489,multimodal_clean,object,What is the hole?,A broken window.,"I am not sure what the hole is. It can be seen as a window, a hole in the wall, or a hole in the ground.",not_applicable,not_applicable,,,False,False,0.09090909090909091,0.09090909090909091,True,clean_answer_requires_semantic_review,,,
2405568,multimodal_clean,object,What is in the vase?,Flowers.,"I am not sure what is in the vase. It can be seen flowers, plants, or a statue.",not_applicable,not_applicable,,,False,True,0.11764705882352941,0.11764705882352941,True,clean_containment_is_uncertain,,,
2410888,multimodal_clean,relation,What is a person called who rides one of these animals professionally?,Jockey.,A person who rides horses professionally is called a horse rider or equestrian.,not_applicable,not_applicable,,,False,False,0.0,0.0,True,clean_answer_requires_semantic_review,,,
2410268,multimodal_clean,object,What color is the grass?,Green.,The grass in the picture is green.,not_applicable,not_applicable,,,False,True,0.33333333333333337,0.33333333333333337,False,,,,
2408152,multimodal_clean,object,What color are the flowers?,No flowers.,"There is no existence of flowers in the image description, so asking about their color would be misleading.",not_applicable,not_applicable,,,False,False,0.21052631578947367,0.21052631578947367,True,clean_answer_requires_semantic_review,,,
2407206,multimodal_clean,object,What color is the moped?,White.,The moped in the picture is white.,not_applicable,not_applicable,,,False,True,0.33333333333333337,0.33333333333333337,False,,,,
